x,y,z
4032.0424,-1955.3259,-185.5202
4033.7072,-2000,-185.5198
4052.6809,-2000,-185.52
4065.9142,-1950.0613,-185.52
4081.1414,-1973.6102,-185.5208
4071.6546,-2000,-185.5204
4090.6282,-2000,-185.52
4109.6019,-2000,-185.5224
4119.0887,-1971.2937,-185.518
4128.5755,-2000,-185.5209
4147.5492,-2000,-185.52
4150.0807,-1954.5347,-185.5199
4176.0097,-1970.9384,-185.519
4166.5228,-2000,-185.519
4185.4965,-2000,-185.52
4204.4702,-2000,-185.519
4194.9833,-1946.968,-185.5196
4232.9306,-1969.315,-185.5198
4223.4438,-2000,-185.5196
4242.4175,-2000,-185.5189
4261.3911,-2000,-185.523
4283.8352,-1963.2651,-185.52
4280.3648,-2000,-185.524
4299.3385,-2000,-185.52
4332.0414,-1964.0554,-185.5198
4318.3121,-2000,-185.522
4337.2858,-2000,-185.5194
4356.2594,-2000,-185.5228
4365.7463,-1950.5093,-185.5194
4384.7199,-1972.5268,-185.52
4375.2331,-2000,-185.5198
4394.2067,-2000,-185.52
4413.1804,-2000,-185.5208
4421.0788,-1966.726,-185.52
4432.1541,-2000,-185.5218
4451.1277,-2000,-185.52
4478.6851,-1956.8817,-185.52
4470.1014,-2000,-185.5149
4489.075,-2000,-185.5226
4508.0487,-2000,-185.5152
4519.249,-1952.7976,-185.519
4536.5092,-1974.1964,-185.5194
4527.0223,-2000,-185.5198
4545.996,-2000,-185.518
4564.9697,-2000,-185.5196
4577.5544,-1966.1276,-185.519
4583.9433,-2000,-185.519
4602.917,-2000,-185.524
4607.4382,-1948.9487,-185.5199
4631.3775,-1969.7429,-185.5
4621.8906,-2000,-185.5154
4640.8643,-2000,-185.523
4659.838,-2000,-185.5214
4667.4084,-1957.3605,-185.5196
4678.8116,-2000,-185.5269
4707.2721,-1970.9753,-185.5198
4697.7853,-2000,-185.519
4716.7589,-2000,-185.5189
4735.7326,-2000,-185.5178
4743.306,-1959.8011,-185.5209
4754.7062,-2000,-185.519
4773.6799,-2000,-185.52
4783.1667,-1950.6126,-185.519
4792.6536,-2000,-185.518
4811.8996,-1964.1988,-185.5192
4811.6272,-2000,-185.5199
4830.6009,-2000,-185.52
4842.2338,-1973.6856,-185.5214
4842.2338,-1992.6593,-185.5219
4842.2338,-1954.7119,-185.518
4842.2338,-1935.7383,-185.518
4808.4385,-1926.2515,-185.5189
4842.2338,-1916.7646,-185.5184
4842.2338,-1897.791,-185.518
4798.3449,-1888.3041,-185.519
4842.2338,-1878.8173,-185.5186
4805.0853,-1850.6276,-185.5186
4842.2338,-1859.8436,-185.519
4842.2338,-1840.87,-185.5196
4842.2338,-1821.8963,-185.5199
4803.0065,-1812.4095,-185.519
4842.2338,-1802.9226,-185.5202
4842.2338,-1783.949,-185.5219
4785.4989,-1774.4621,-185.5218
4811.4869,-1755.4885,-185.5204
4842.2338,-1764.9753,-185.52
4842.2338,-1746.0016,-185.5202
4817.0954,-1717.5411,-185.519
4842.2338,-1727.028,-185.52
4842.2338,-1708.0543,-185.518
4842.2338,-1689.0806,-185.519
4804.2964,-1679.5938,-185.519
4842.2338,-1670.107,-185.519
4814.7412,-1641.6465,-185.5192
4842.2338,-1651.1333,-185.519
4842.2338,-1632.1596,-185.519
4842.2338,-1613.186,-185.5184
4801.259,-1590.5671,-185.519
4842.2338,-1594.2123,-185.5188
4815.4849,-1565.7518,-185.5189
4842.2338,-1575.2386,-185.518
4842.2338,-1556.265,-185.518
4842.2338,-1537.2913,-185.5184
4813.1173,-1528.8058,-185.519
4842.2338,-1518.3176,-185.5212
4822.6041,-1500,-185.5206
4841.5778,-1500,-185.5246
4803.6305,-1500,-185.5284
4775.17,-1527.0439,-185.5
4784.6568,-1500,-185.5246
4765.6832,-1500,-185.5208
4746.7095,-1500,-185.5242
4741.4165,-1544.3314,-185.5189
4727.7358,-1500,-185.5246
4699.2754,-1529.6007,-185.5204
4708.7622,-1500,-185.5262
4689.7885,-1500,-185.524
4670.8149,-1500,-185.5282
4660.1166,-1542.7976,-185.519
4651.8412,-1500,-185.52
4623.3807,-1526.3089,-185.5182
4632.8675,-1500,-185.522
4613.8939,-1500,-185.52
4594.9202,-1500,-185.5204
4575.972,-1534.1453,-185.52
4575.9466,-1500,-185.5188
4556.9729,-1500,-185.522
4547.4861,-1527.637,-185.5199
4537.9993,-1500,-185.5254
4519.0256,-1500,-185.522
4519.4294,-1544.9094,-185.5199
4490.5651,-1530.7286,-185.52
4500.0519,-1500,-185.5206
4481.0783,-1500,-185.5198
4462.1046,-1500,-185.5219
4461.2547,-1550.8141,-185.5186
4433.6441,-1531.0872,-185.5209
4443.131,-1500,-185.5209
4424.1573,-1500,-185.5218
4405.1837,-1500,-185.5198
4409.4317,-1552.7706,-185.52
4376.7232,-1531.3847,-185.5202
4386.21,-1500,-185.5212
4367.2363,-1500,-185.5199
4348.2627,-1500,-185.52
4350.9333,-1551.6302,-185.519
4319.8022,-1534.2826,-185.5198
4329.289,-1500,-185.522
4310.3154,-1500,-185.522
4291.3417,-1500,-185.52
4277.3137,-1536.2904,-185.52
4272.368,-1500,-185.52
4253.3944,-1500,-185.52
4243.9076,-1551.3064,-185.5202
4224.9339,-1527.2174,-185.52
4234.4207,-1500,-185.5192
4215.4471,-1500,-185.5198
4186.9866,-1525.4213,-185.5214
4196.4734,-1500,-185.52
4177.4998,-1500,-185.5198
4158.5261,-1500,-185.52
4149.0393,-1527.9948,-185.52
4139.5524,-1500,-185.5224
4120.5788,-1500,-185.52
4111.7744,-1542.7102,-185.5192
4101.6051,-1500,-185.5194
4073.1446,-1527.7895,-185.519
4082.6315,-1500,-185.5214
4063.6578,-1500,-185.5198
4044.6841,-1500,-185.5216
4035.1973,-1536.0516,-185.5199
4025.7105,-1500,-185.5209
4000.1806,-1534.4354,-185.5204
4006.7368,-1500,-185.5212
3987.7632,-1500,-185.5176
3968.7895,-1500,-185.518
3967.9933,-1549.1644,-185.5194
3949.8159,-1500,-185.5226
3921.3554,-1537.2289,-185.5208
3930.8422,-1500,-185.52
3911.8685,-1500,-185.5219
3884.8514,-1533.2148,-185.52
3892.8949,-1500,-185.5212
3873.9212,-1500,-185.5196
3854.9476,-1500,-185.5216
3853.3171,-1546.3871,-185.5194
3835.9739,-1500,-185.5186
3807.5134,-1527.839,-185.52
3817.0002,-1500,-185.52
3798.0266,-1500,-185.5226
3779.0529,-1500,-185.5202
3769.5661,-1530.3764,-185.5204
3760.0793,-1500,-185.5172
3741.1056,-1500,-185.5199
3731.6188,-1535.0719,-185.5204
3722.132,-1500,-185.519
3703.1583,-1500,-185.519
3687.8112,-1543.0935,-185.52
3684.1846,-1500,-185.5198
3655.7242,-1525.9489,-185.5204
3665.211,-1500,-185.5208
3646.2373,-1500,-185.519
3627.2637,-1500,-185.5196
3612.2967,-1536.2604,-185.52
3608.29,-1500,-185.5198
3579.8295,-1528.5358,-185.52
3589.3163,-1500,-185.5219
3570.3427,-1500,-185.52
3551.369,-1500,-185.5176
3555.879,-1546.72,-185.5196
3532.3954,-1500,-185.52
3507.7989,-1545.0575,-185.518
3513.4217,-1500,-185.5194
3484.9612,-1527.3177,-185.5189
3494.4481,-1500,-185.5239
3475.4744,-1500,-185.5226
3456.5007,-1500,-185.5242
3437.5271,-1500,-185.5264
3529.01,-1585.2057,-185.5186
3563.8394,-1580.8998,-185.5199
3547.4482,-1626.4126,-185.519
3507.4374,-1635.659,-185.516
3500.8956,-1690.1393,-185.5164
3534.4282,-1666.5329,-185.52
3555.8165,-1714.5432,-185.5
3515.0002,-1732.3987,-185.5198
3486.4707,-1762.3648,-185.5194
3525.6524,-1775.6574,-185.5196
3564.8914,-1753.0382,-185.519
3574.3125,-1791.4499,-185.522
3540.7634,-1817.0061,-185.519
3498.5892,-1816.9961,-185.5
3450.0156,-1804.0865,-185.5136
3467.5442,-1855.4345,-185.5
3436.7186,-1837.2916,-185.505
3395.9971,-1799.0004,-185.514
3417.4459,-1770.2372,-185.5174
3447.0139,-1749.9122,-185.5184
3392.6795,-1744.2757,-185.5188
3361.0661,-1728.5192,-185.5166
3337.0564,-1702.6116,-185.462
3314.1983,-1653.8257,-185.072
3288.9131,-1697.7713,-185.2486
3256.6808,-1644.9035,-184.8832
3289.397,-1623.8524,-184.985
3304.7053,-1588.087,-185.0898
3271.6532,-1595.0989,-184.9862
3238.3037,-1589.6753,-184.83
3207.1594,-1578.0767,-184.7109
3176.0681,-1566.3367,-184.4999
3143.0278,-1570.8758,-183.82
3112.4893,-1585.7195,-182.5189
3074.9415,-1554.1188,-181.158
3117.8746,-1638.9103,-182.28
3152.4602,-1602.8648,-183.6176
3170.379,-1648.9872,-184.029
3141.0253,-1675.479,-183.6
3104.523,-1690.6789,-182.822
3077.511,-1733.6138,-184.3376
3115.4597,-1727.5242,-184.5588
3101.52,-1757.3755,-184.8248
3082.274,-1784.1151,-182.9906
3113.061,-1805.9203,-183.3054
3094.4269,-1838.7238,-181.376
3125.4324,-1853.7389,-182.6366
3106.4585,-1882.4928,-181.86
3099.5075,-1927.35,-182.2066
3134.8188,-1911.3617,-183.2894
3147.6895,-1947.9248,-184.3019
3196.8609,-1929.8417,-184.6892
3179.1433,-1898.8481,-184.184
3213.774,-1890.1742,-184.5698
3231.4059,-1921.1314,-184.8848
3273.2741,-1945.3847,-185.23
3324.2053,-1925.6097,-185.298
3289.4632,-1911.6051,-185.06
3335.2284,-1893.5076,-185.34
3366.6824,-1906.263,-185.5078
3417.0633,-1919.2148,-185.5054
3472.7287,-1911.4054,-185.513
3441.4496,-1890.7446,-185.507
3492.8009,-1881.3206,-185.514
3528.8293,-1914.917,-185.5154
3589.4633,-1902.5903,-185.5198
3557.5817,-1878.7488,-185.519
3574.2772,-1842.6085,-185.5199
3622.8427,-1859.6179,-185.52
3651.3374,-1902.4663,-185.52
3625.7736,-1948.3443,-185.519
3669.6977,-1942.7581,-185.519
3710.9908,-1892.8293,-185.519
3712.6432,-1931.9773,-185.52
3746.3447,-1911.1005,-185.5192
3743.8813,-1871.5333,-185.52
3783.5687,-1885.999,-185.5204
3775.412,-1846.702,-185.5172
3816.7521,-1859.8606,-185.5206
3810.4141,-1918.613,-185.52
3851.6917,-1908.7977,-185.5198
3853.4575,-1948.4772,-185.519
3764.4118,-1946.3881,-185.5202
3891.4048,-1909.4688,-185.519
3863.286,-1870.8088,-185.5202
3920.5233,-1851.9684,-185.518
3932.8181,-1894.3177,-185.5186
3955.0726,-1932.388,-185.519
4004.631,-1920.0107,-185.519
3966.4738,-1900.1836,-185.5196
3986.2731,-1872.3429,-185.5192
4038.2528,-1868.1983,-185.519
4055.6427,-1917.3579,-185.5
4100.115,-1947.7553,-185.5186
4094.8595,-1889.6302,-185.5202
4138.0624,-1910.6136,-185.5202
4175.3417,-1914.9829,-185.5204
4218.2653,-1898.3847,-185.5194
4252.4726,-1943.8261,-185.518
4276.5494,-1910.0022,-185.519
4308.8253,-1936.1176,-185.52
4337.8108,-1896.8917,-185.5
4386.0073,-1904.3701,-185.5199
4401.4955,-1938.6896,-185.519
4439.1345,-1937.6823,-185.519
4442.3437,-1889.1084,-185.5188
4498.5619,-1917.6672,-185.519
4542.6674,-1900.7025,-185.519
4557.3226,-1938.22,-185.5189
4584.3188,-1914.2842,-185.519
4614.7074,-1894.8358,-185.5189
4648.5661,-1918.3681,-185.518
4707.2721,-1940.4396,-185.519
4677.0309,-1883.1692,-185.5186
4712.6126,-1893.7083,-185.5189
4757.6481,-1907.2778,-185.5189
4766.7749,-1873.7216,-185.519
4767.3864,-1831.3831,-185.5206
4726.4254,-1800.2149,-185.52
4733.7848,-1749.2727,-185.52
4790.8264,-1723.1875,-185.52
4765.2073,-1678.4534,-185.5209
4752.7342,-1715.2998,-185.519
4730.3683,-1671.0799,-185.5192
4740.6262,-1636.9785,-185.5192
4788.2702,-1629.5993,-185.518
4755.3864,-1586.7358,-185.5196
4708.0833,-1605.3266,-185.52
4699.8707,-1560.6787,-185.522
4791.4805,-1550.6096,-185.519
4676.7299,-1585.9008,-185.519
4642.6473,-1582.7344,-185.5178
4606.7984,-1548.8296,-185.5212
4599.4963,-1592.455,-185.519
4559.9419,-1564.2938,-185.52
4498.9627,-1584.8861,-185.52
4534.575,-1608.0905,-185.5178
4474.7354,-1619.762,-185.5204
4439.1565,-1596.5793,-185.519
4378.2269,-1595.5378,-185.5194
4408.0283,-1634.8707,-185.519
4374.7536,-1629.1257,-185.5189
4334.5001,-1591.8973,-185.5186
4300.8285,-1564.3708,-185.5189
4280.5232,-1593.4904,-185.5196
4247.5378,-1606.6138,-185.5
4205.9602,-1587.1163,-185.5209
4203.7469,-1546.7598,-185.5209
4163.9033,-1553.5441,-185.52
4168.268,-1591.2055,-185.5198
4120.551,-1585.426,-185.5196
4070.5887,-1557.0423,-185.5209
4079.5658,-1599.4052,-185.5198
4043.9079,-1588.7452,-185.5179
4013.9402,-1566.676,-185.5198
3989.6476,-1593.2869,-185.5196
3953.7358,-1596.2228,-185.522
3938.8338,-1566.0188,-185.52
3895.5348,-1565.6769,-185.52
3864.7551,-1577.1976,-185.5194
3833.9141,-1588.5529,-185.5174
3817.5607,-1555.4806,-185.519
3780.9555,-1560.0918,-185.5184
3801.5421,-1621.7012,-185.5214
3755.6476,-1591.0004,-185.519
3721.6576,-1570.0121,-185.52
3699.9013,-1604.7721,-185.519
3659.0388,-1601.3298,-185.5198
3645.406,-1551.5786,-185.518
3621.2379,-1598.5077,-185.52
3596.9873,-1569.3738,-185.5199
3586.4562,-1613.5776,-185.5206
3623.6034,-1639.7494,-185.518
3574.4049,-1657.3915,-185.5202
3604.0437,-1698.6302,-185.5198
3604.3263,-1750.0207,-185.518
3618.8568,-1792.1339,-185.5194
3621.3106,-1825.8487,-185.5198
3522.2732,-1860.3594,-185.5184
3414.1571,-1865.0471,-185.5016
3360.1424,-1860.048,-185.505
3389.5804,-1836.2847,-185.499
3350.6613,-1813.4266,-185.494
3365.2867,-1780.939,-185.5138
3339.4239,-1756.4348,-185.514
3324.658,-1788.9501,-185.432
3280.5778,-1745.434,-185.512
3310.3813,-1726.0859,-185.4576
3240.6252,-1700.8507,-185.1462
3237.335,-1743.9923,-185.475
3194.0715,-1743.457,-185.2452
3193.6337,-1690.994,-184.76
3213.7878,-1652.3965,-184.646
3226.8966,-1621.3685,-184.6609
3195.49,-1609.1946,-184.3704
3151.3061,-1713.6596,-184.604
3170.3825,-1772.8032,-184.9976
3134.011,-1762.8292,-184.909
3148.5613,-1818.6884,-183.8809
3193.3567,-1802.7122,-184.8312
3179.0969,-1833.518,-184.3126
3151.4321,-1876.3401,-183.38
3210.1624,-1847.2031,-184.6172
3237.1057,-1866.5759,-184.772
3256.7834,-1893.2973,-184.8832
3307.556,-1873.8534,-185.0256
3257.044,-1833.4117,-184.968
3303.2641,-1817.5434,-185.18
3329.2702,-1842.0515,-185.247
3278.7801,-1785.6229,-185.324
3238.6301,-1788.1455,-185.2
3222.9223,-1816.9638,-184.8984
3654.4092,-1818.9795,-185.5196
3656.9787,-1867.8159,-185.5188
3690.9945,-1859.1329,-185.519
3718.5065,-1812.2941,-185.519
3753.5106,-1818.6631,-185.5206
3787.5954,-1808.4613,-185.52
3825.8907,-1812.5168,-185.519
3862.9443,-1823.0056,-185.52
3905.4894,-1810.1404,-185.519
3946.4899,-1792.9776,-185.5169
3967.9516,-1831.8732,-185.5199
3952.2991,-1865.7026,-185.52
4007.6653,-1811.9661,-185.52
4046.957,-1808.233,-185.5186
4077.2291,-1833.5583,-185.5198
4130.6211,-1857.5694,-185.519
4125.4047,-1804.2605,-185.52
4072.3988,-1778.0587,-185.519
4119.4263,-1748.1935,-185.518
4153.8775,-1772.8722,-185.523
4183.0084,-1793.8929,-185.5194
4176.0097,-1829.1278,-185.5196
4174.6867,-1877.4541,-185.5179
4209.0667,-1861.7049,-185.5199
4245.2154,-1850.6008,-185.5
4262.3381,-1879.5336,-185.5
4295.31,-1872.9645,-185.5186
4329.6882,-1851.8301,-185.5219
4367.1549,-1866.8227,-185.519
4407.7087,-1854.9011,-185.5179
4460.6145,-1843.9875,-185.52
4440.1094,-1817.4883,-185.519
4478.1215,-1784.9465,-185.519
4499.4159,-1832.5541,-185.52
4482.432,-1879.0817,-185.5186
4521.7273,-1866.2954,-185.5199
4576.6215,-1879.0356,-185.5189
4546.073,-1842.7896,-185.5186
4577.7576,-1830.9016,-185.5194
4607.129,-1855.6752,-185.519
4644.149,-1865.9674,-185.519
4694.365,-1850.3568,-185.5202
4660.6955,-1830.6216,-185.5192
4693.6142,-1814.5562,-185.5188
4735.4746,-1858.569,-185.519
4678.1961,-1782.2371,-185.519
4693.0754,-1743.9759,-185.523
4710.0504,-1700.3256,-185.5194
4693.7901,-1648.4147,-185.519
4654.7316,-1673.9534,-185.518
4665.0203,-1618.065,-185.5189
4627.3285,-1636.1796,-185.519
4572.4233,-1627.4344,-185.5208
4596.8805,-1652.2358,-185.519
4566.2347,-1667.9111,-185.5194
4533.3021,-1671.2209,-185.5208
4513.2715,-1644.8715,-185.52
4452.6178,-1656.0125,-185.5198
4502.2188,-1682.5939,-185.52
4466.5419,-1699.0954,-185.5194
4421.2672,-1698.634,-185.5196
4372.1167,-1679.0462,-185.5198
4377.4075,-1731.6908,-185.5206
4344.2318,-1708.4368,-185.5139
4308.7585,-1688.8657,-185.5204
4341.4714,-1634.8262,-185.52
4288.083,-1628.1763,-185.5168
4267.4856,-1669.0599,-185.5199
4227.0014,-1647.6881,-185.5208
4189.7061,-1626.7031,-185.519
4147.1036,-1622.6617,-185.5209
4165.17,-1664.6753,-185.518
4107.2524,-1645.0988,-185.5196
4117.9094,-1700.5955,-185.519
4070.7288,-1694.1266,-185.5194
4060.9183,-1658.957,-185.519
4045.3403,-1625.9348,-185.5194
3993.696,-1629.0903,-185.5204
4026.7007,-1671.6966,-185.5199
3977.7326,-1678.3068,-185.52
3934.6849,-1646.3419,-185.5198
3938.5985,-1686.0404,-185.5194
3883.4081,-1662.0117,-185.5209
3903.083,-1634.6622,-185.5192
3914.7961,-1599.6971,-185.5198
3877.8151,-1612.377,-185.518
3847.8426,-1640.8868,-185.5196
3815,-1666.0368,-185.5212
3778.0072,-1661.1766,-185.5198
3756.1405,-1630.9452,-185.5194
3698.5558,-1645.7573,-185.5186
3726.1574,-1669.3255,-185.5168
3699.3913,-1693.8386,-185.519
3660.7818,-1646.4687,-185.5
3652.4666,-1683.323,-185.52
3653.008,-1734.4357,-185.5199
3635.2857,-1762.902,-185.5186
3666.3255,-1776.4985,-185.5236
3701.6682,-1750.0878,-185.5188
3756.8433,-1761.2989,-185.5198
3800.0141,-1772.0091,-185.5184
3838.3094,-1776.0647,-185.5188
3806.0736,-1733.9793,-185.5198
3847.2082,-1740.7581,-185.5168
3882.9845,-1747.5258,-185.5198
3875.1699,-1786.6548,-185.5194
3919.8928,-1763.0482,-185.519
3978.9559,-1759.935,-185.5194
4024.2204,-1750.0878,-185.518
4078.6551,-1735.9516,-185.5229
4162.4425,-1717.4676,-185.52
4194.1725,-1759.7485,-185.525
4198.2398,-1723.6496,-185.5182
4235.9734,-1759.8376,-185.5212
4217.6036,-1817.3327,-185.5184
4255.6161,-1796.7359,-185.5198
4279.5691,-1840.9362,-185.5199
4307.1849,-1818.3319,-185.52
4337.8578,-1797.5419,-185.518
4362.6885,-1825.0462,-185.519
4410.4625,-1801.8765,-185.52
4441.9452,-1784.0324,-185.5
4426.5579,-1751.2787,-185.52
4369.5153,-1778.2845,-185.5239
4468.0828,-1741.6861,-185.5192
4500.3051,-1757.0038,-185.519
4533.8027,-1811.2511,-185.5192
4591.2791,-1791.3247,-185.5176
4623.9745,-1817.4048,-185.5204
4633.2042,-1762.0875,-185.523
4659.4831,-1720.3778,-185.52
4617.3784,-1724.3769,-185.52
4602.9073,-1686.1261,-185.5184
4555.619,-1707.4582,-185.5206
4585.4334,-1749.9122,-185.523
4536.6147,-1761.2191,-185.5218
4505.7475,-1721.7435,-185.5142
4327.7989,-1750.0878,-185.5188
4302.2223,-1724.4704,-185.5188
4277.8422,-1701.5924,-185.5
4245.362,-1709.5188,-185.518
4204.8055,-1687.9207,-185.5202
4276.6138,-1750.0559,-185.5198
4291.0076,-1784.5932,-185.5189
4042.95,-1718.3468,-185.52
4006.9826,-1710.3075,-185.522
3976.8712,-1726.0301,-185.5198
3943.1962,-1730.4887,-185.5212
3903.4307,-1704.869,-185.5184
3851.5922,-1704.6122,-185.519
3788.1871,-1697.0717,-185.518
3747.214,-1698.8878,-185.518
3769.0078,-1727.4737,-185.52
3733.6896,-1733.8722,-185.5196
2850.1188,-1581.1056,-399.2913
2796.2101,-1558.2102,-398.7
2832.2326,-1548.3061,-399.5133
2808.4445,-1604.317,-398.289
2746.4595,-1589.1169,-395.8043
2753.2193,-1544.5029,-397.2663
2793.1978,-1528.41,-399.4742
2821.6583,-1500,-399.9978
2840.6319,-1500,-399.998
2869.0924,-1542.2173,-399.7986
2859.6056,-1500,-400.0042
2878.5792,-1500,-400.0014
2897.5529,-1500,-400.0073
2926.0134,-1533.1047,-399.9492
2913.3274,-1565.1201,-399.76
2888.6798,-1600.6208,-399.493
2944.1475,-1579.3251,-399.7538
2938.4354,-1625.2903,-399.64
2904.62,-1655.5333,-399.56
2944.6194,-1664.9618,-399.7019
2925.2739,-1700.1444,-399.8142
2876.2699,-1690.9508,-399.638
2876.2793,-1741.4193,-399.9758
2847.0014,-1720.1934,-399.786
2834.2465,-1686.3548,-399.2618
2863.7204,-1635.903,-399.2412
2809.6051,-1652.0052,-398.3599
2796.2048,-1704.7919,-399.013
2763.4296,-1660.6125,-396.7368
2771.514,-1620.9318,-396.853
2719.2408,-1644.6876,-393.95
2702.9911,-1602.2772,-392.816
2708.4041,-1554.1188,-393.3464
2717.3032,-1526.9596,-394.628
2745.7637,-1500,-397.974
2764.7373,-1500,-399.86
2783.711,-1500,-399.9912
2802.6846,-1500,-400.007
2726.79,-1500,-396.0678
2707.8163,-1500,-394.1583
2688.8427,-1500,-391.7766
2685.6483,-1535.1452,-390.6572
2669.869,-1500,-386.423
2657.5801,-1525.6584,-386.4612
2657.5801,-1506.6847,-383.9336
2657.5801,-1544.632,-388.0886
2657.5801,-1563.6057,-389.1718
2685.6483,-1573.0925,-391.467
2657.5801,-1582.5793,-389.88
2657.5801,-1601.553,-390.2992
2657.5801,-1620.5267,-390.4
2687.8305,-1648.9872,-391.804
2657.5801,-1639.5003,-390.4094
2657.5801,-1658.474,-390
2657.5801,-1677.4477,-389.5463
2701.1284,-1685.0053,-392.6178
2657.5801,-1696.4213,-388.6539
2687.562,-1724.8818,-390.84
2657.5801,-1715.395,-387.1612
2657.5801,-1734.3687,-385.213
2657.5801,-1753.3423,-383.3403
2710.7676,-1746.1049,-394.444
2688.7167,-1781.8028,-391.0463
2657.5801,-1772.316,-386.0126
2657.5801,-1791.2897,-387.8483
2657.5801,-1810.2633,-389.0116
2704.8779,-1810.0571,-392.9586
2684.7474,-1838.7238,-391.4699
2657.5801,-1829.237,-389.778
2657.5801,-1848.2107,-390.2439
2693.2386,-1866.2186,-392.2033
2657.5801,-1867.1843,-390.457
2657.5801,-1886.158,-390.4368
2685.4955,-1914.6185,-391.4344
2657.5801,-1905.1317,-390.1819
2657.5801,-1924.1053,-389.6676
2657.5801,-1943.079,-388.839
2711.445,-1946.176,-393.6216
2698.2163,-1972.2984,-392.364
2657.5801,-1962.0527,-387.59
2657.5801,-1981.0263,-385.6992
2669.7559,-2000,-386.3898
2657.5801,-2000,-382.7338
2688.7295,-2000,-391.7654
2707.7032,-2000,-394.16
2726.6768,-2000,-396.0609
2751.8765,-1956.0019,-397.1944
2745.6505,-2000,-397.9568
2774.111,-1973.4056,-399.072
2764.6241,-2000,-399.868
2783.5978,-2000,-400.0033
2802.5714,-2000,-399.9958
2812.0583,-1972.4091,-399.7023
2821.5451,-2000,-399.998
2840.5188,-2000,-399.9962
2836.7695,-1956.0861,-399.618
2859.4924,-2000,-399.9946
2880.8338,-1955.1817,-399.8
2878.4661,-2000,-400.003
2897.4397,-2000,-400.0084
2924.6423,-1959.2505,-399.9139
2916.4134,-2000,-399.9994
2935.387,-2000,-399.999
2967.2406,-1967.0418,-399.975
2954.3607,-2000,-400.0024
2973.3343,-2000,-400.0023
2992.308,-2000,-400.004
2998.5947,-1955.1972,-399.9762
3020.7685,-1973.5659,-400.004
3011.2816,-2000,-400.004
3030.2553,-2000,-400.002
3049.229,-2000,-400.0013
3058.7158,-1972.342,-400.0024
3068.2026,-2000,-400.0028
3087.1763,-2000,-400.0003
3077.6894,-1950.0942,-400.0016
3117.4058,-1959.8402,-399.9998
3106.1499,-2000,-400.0038
3125.1236,-2000,-400.002
3153.584,-1973.2055,-400.0033
3144.0972,-2000,-400.0048
3163.0709,-2000,-400.0018
3182.0445,-2000,-400.0013
3191.5314,-1966.1277,-400
3201.0182,-2000,-400.004
3229.4787,-1969.9349,-400.0034
3219.9918,-2000,-400.004
3238.9655,-2000,-400.003
3257.9391,-2000,-400
3255.5999,-1952.2828,-400.0019
3276.9128,-2000,-399.998
3298.3303,-1957.0716,-400.0034
3295.8865,-2000,-400
3324.3469,-1972.342,-400.0028
3314.8601,-2000,-400.0022
3333.8338,-2000,-400.0033
3352.8074,-2000,-400.002
3362.2942,-1972.342,-400.0016
3371.7811,-2000,-400
3390.7547,-2000,-400.003
3387.1215,-1954.2511,-400.0032
3419.2152,-1970.1086,-399.9994
3409.7284,-2000,-400.003
3428.702,-2000,-400
3447.6757,-2000,-400.0039
3457.1625,-1964.1673,-400
3466.6493,-2000,-400.004
3496.6618,-1966.8137,-400.0019
3485.623,-2000,-400.004
3504.5967,-2000,-400.004
3523.5703,-2000,-400.0033
3528.5866,-1954.768,-400.0013
3552.0308,-1972.3032,-400.0006
3542.544,-2000,-400.002
3561.5176,-2000,-400.003
3580.4913,-2000,-400.003
3581.5342,-1952.7208,-400
3608.9518,-1970.252,-400.0006
3599.4649,-2000,-400.0022
3618.4386,-2000,-400.003
3646.8991,-1970.5199,-400
3637.4122,-2000,-400.0042
3656.3859,-2000,-400.0034
3675.3595,-2000,-400.0042
3684.8464,-1949.7312,-399.999
3694.3332,-2000,-400.0042
3718.3492,-1963.9541,-400
3713.3068,-2000,-399.999
3732.2805,-2000,-400.0016
3764.3068,-1964.3454,-400
3751.2542,-2000,-400
3770.2278,-2000,-400.005
3789.2015,-2000,-400.0022
3795.368,-1945.8656,-399.999
3817.6619,-1969.1734,-400
3808.1751,-2000,-400.003
3827.1488,-2000,-400.004
3846.1224,-2000,-400.0042
3848.7321,-1954.5671,-400.003
3874.5829,-1970.9196,-400
3865.0961,-2000,-400.0064
3884.0697,-2000,-400.003
3903.0434,-2000,-400.0023
3893.5566,-1946.7104,-400.0036
3929.569,-1961.7219,-400.002
3922.017,-2000,-399.999
3940.9907,-2000,-400
3959.9644,-2000,-400.0013
3978.7496,-1965.4058,-400.0023
3978.938,-2000,-400.002
3997.9117,-2000,-400.0034
4009.3077,-1949.1886,-400
4016.8853,-2000,-400.004
4047.5965,-1960.6833,-400.0006
4035.859,-2000,-400.0003
4054.8326,-2000,-400.0038
4073.8063,-2000,-400.0049
4092.9083,-1950.0248,-400.0034
4092.7799,-2000,-400.0026
4124.2776,-1965.5833,-400.0022
4111.7536,-2000,-400.0008
4130.7272,-2000,-400.0048
4149.7009,-2000,-400.0022
4159.1877,-1962.8653,-400.0048
4168.6745,-2000,-400.0024
4197.135,-1971.3747,-400.0032
4187.6482,-2000,-399.999
4206.6219,-2000,-400.002
4235.0823,-1971.3747,-400.002
4225.5955,-2000,-400
4244.5692,-2000,-400.0042
4263.5428,-2000,-400.0049
4273.0296,-1958.0368,-400.004
4282.5165,-2000,-400
