x	y	z	Name
350995.0078	5705667.8717	-71.2694	Gu_hw29
351035.5537	5705611.7899	-12.3947	Gu_hw29
351057.3396	5705581.6564	18.5920	Gu_hw29
351083.4126	5705545.5929	54.9522	Gu_hw29
350907.6492	5705788.7034	-318.5990	Ka_hw30
350924.1477	5705765.8833	-343.8123	Ka_hw30
350948.1024	5705732.7499	-365.1844	Ka_hw30
350968.2461	5705704.8878	-367.9721	Ka_hw30
350981.8567	5705686.0620	-351.2461	Ka_hw30
351021.5997	5705631.0907	-296.4219	Ka_hw30
351055.8984	5705583.6497	-226.7303	Ka_hw30
351090.0197	5705536.4542	-171.6397	Ka_hw30
351120.7471	5705493.9530	-129.0965	Ka_hw30
351151.4746	5705451.4517	-86.5534	Ka_hw30
351201.7558	5705381.9043	-33.7411	Ka_hw30
351249.5777	5705315.7585	8.0654	Ka_hw30
351295.4297	5705252.3374	45.8234	Ka_hw30
351315.8698	5705224.0653	60.0986	Ka_hw30
349553.6803	5707591.2209	-1953.2375	Wb
349556.7489	5707586.0443	-1949.0123	Wb
349580.6965	5707545.6450	-1920.1116	Wb
349587.5884	5707534.0185	-1911.7942	Wb
349619.0210	5707480.9922	-1889.6960	Wb
349674.8689	5707386.7778	-1868.3256	Wb
349692.6781	5707358.3744	-1861.7824	Wb
349714.9852	5707324.4154	-1856.4441	Wb
349780.1599	5707225.1972	-1840.8472	Wb
349823.5815	5707159.0946	-1831.5427	Wb
349872.1116	5707085.2153	-1821.0751	Wb
349972.5652	5706932.2905	-1803.1990	Wb
349983.2159	5706916.0679	-1801.3030	Wb
350013.2251	5706870.2657	-1793.6446	Wb
350074.3647	5706776.9503	-1778.0417	Wb
350162.9639	5706641.7242	-1755.9434	Wb
350198.6585	5706587.2446	-1750.1281	Wb
350236.4986	5706529.4904	-1755.8143	Wb
350256.9015	5706524.6759	-1758.2696	Wb
350293.6974	5706549.4343	-1769.5998	Wb
350306.5637	5706558.0914	-1773.5616	Wb
350357.9821	5706522.3992	-1792.5087	Wb
350374.6317	5706503.3254	-1798.9769	Wb
350430.9936	5706438.7575	-1829.1554	Wb
350476.7413	5706380.4182	-1855.2695	Wb
350479.9444	5706376.2154	-1857.1301	Wb
350527.9398	5706313.2427	-1875.6336	Wb
350571.7040	5706253.3726	-1892.9654	Wb
350607.2456	5706204.2126	-1907.1420	Wb
350697.1945	5706079.7979	-1924.5879	Wb
350813.0379	5705919.5669	-1916.4465	Wb
350918.6598	5705773.4740	-1893.1852	Wb
350990.8916	5705673.5652	-1864.1085	Wb
351017.4674	5705636.8063	-1862.9455	Wb
351121.0450	5705493.5410	-1872.2500	Wb
351200.7725	5705383.2644	-1883.8807	Wb
351439.1317	5705053.5732	-1908.8488	Wb
351545.9447	5704905.8328	-1906.0987	Wb
351590.6200	5704834.2583	-1890.4177	Wb
351651.4273	5704726.0172	-1824.4064	Wb
351689.6556	5704656.9143	-1757.8355	Wb
351710.2988	5704616.6425	-1665.4853	Wb
351712.1103	5704613.1085	-1657.3813	Wb
351751.2168	5704536.8174	-1393.9181	Wb
351779.8314	5704480.9947	-1207.8210	Wb
351784.8808	5704471.1439	-1188.8775	Wb
351795.7568	5704449.9265	-1168.7996	Wb
351836.9708	5704369.5239	-1136.1731	Wb
351930.8473	5704186.3845	-1050.8422	Wb
351979.9081	5704090.2630	-1008.1768	Wb
351991.9360	5704066.4569	-1005.5096	Wb
352002.5436	5704045.4619	-1003.1573	Wb
352068.1863	5703915.5388	-1014.4511	Wb
352116.2867	5703820.3364	-1015.7060	Wb
352182.7486	5703686.6295	-991.8636	Wb
352196.2324	5703657.3089	-979.3849	Wb
352222.0709	5703601.1229	-955.4724	Wb
352247.5956	5703545.6193	-922.9770	Wb
352302.5286	5703426.1672	-814.6918	Wb
352328.4920	5703369.7095	-691.6691	Wb
352369.1787	5703281.2361	-419.1972	Wb
352408.7211	5703195.2509	-137.2433	Wb
